application_id,months_ago,utilization_pct
100810,8,63.65
100810,7,61.98
100810,6,44.48
100810,5,65.05
100810,4,38.54
100810,3,50.85
100810,2,61.68
100810,1,65.12
111903,12,14.38
111903,11,9.25
111903,10,11.01
111903,9,16.34
111903,8,7.21
111903,7,14.11
111903,6,1.54
111903,5,39.66
111903,4,10.65
111903,3,22.27
111903,2,2.28
111903,1,2.1
109610,12,32.32
109610,11,26.72
109610,10,50.0
109610,9,25.8
109610,8,23.81
109610,7,35.01
109610,6,22.54
109610,5,30.46
109610,4,30.94
109610,3,35.63
109610,2,27.91
109610,1,26.26
109475,12,26.72
109475,11,0.0
109475,10,3.52
109475,9,5.64
109475,8,21.12
109475,7,8.24
109475,6,14.47
109475,5,1.85
109475,4,0.0
109475,3,0.0
109475,2,13.83
109475,1,8.51
105684,12,25.23
105684,11,10.77
105684,10,0.0
105684,9,26.82
105684,8,17.59
105684,7,0.0
105684,6,6.43
105684,5,5.43
105684,4,12.37
105684,3,11.62
105684,2,9.48
105684,1,0.0
107733,12,28.01
107733,11,7.91
107733,10,6.54
107733,9,0.61
107733,8,16.4
107733,7,33.16
107733,6,31.62
107733,5,18.44
107733,4,31.65
107733,3,8.35
107733,2,12.82
107733,1,0.08
101132,12,7.87
101132,11,13.75
101132,10,9.97
101132,9,2.09
101132,8,5.95
101132,7,0.0
101132,6,8.08
101132,5,2.41
101132,4,17.73
101132,3,3.14
101132,2,7.82
101132,1,7.03
110358,12,50.37
110358,11,50.22
110358,10,43.38
110358,9,53.22
110358,8,47.08
110358,7,34.25
110358,6,50.6
110358,5,46.67
110358,4,46.63
110358,3,54.32
110358,2,55.95
110358,1,51.91
108915,12,39.52
108915,11,36.11
108915,10,39.87
108915,9,40.96
108915,8,51.56
108915,7,52.67
108915,6,57.47
108915,5,43.07
108915,4,37.08
108915,3,61.1
108915,2,51.91
108915,1,62.86
111802,12,43.99
111802,11,47.16
111802,10,33.43
111802,9,28.01
111802,8,34.4
111802,7,30.95
111802,6,28.87
111802,5,38.8
111802,4,41.56
111802,3,27.8
111802,2,39.95
111802,1,26.02
104930,12,25.49
104930,11,34.94
104930,10,32.7
104930,9,33.8
104930,8,30.65
104930,7,35.68
104930,6,43.19
104930,5,15.1
104930,4,23.68
104930,3,15.32
104930,2,18.65
104930,1,12.41
110801,12,28.74
110801,11,12.35
110801,10,24.0
110801,9,20.69
110801,8,0.0
110801,7,10.24
110801,6,0.0
110801,5,14.29
110801,4,30.93
110801,3,16.47
110801,2,15.71
110801,1,28.69
102876,12,21.71
102876,11,7.65
102876,10,14.79
102876,9,20.16
102876,8,25.16
102876,7,30.51
102876,6,24.48
102876,5,14.86
102876,4,6.5
102876,3,35.06
102876,2,21.66
102876,1,4.66
103092,12,54.36
103092,11,50.44
103092,10,40.47
103092,9,19.53
103092,8,37.19
103092,7,60.52
103092,6,43.81
103092,5,59.18
103092,4,38.3
103092,3,46.29
103092,2,48.35
103092,1,46.29
103426,12,0.38
103426,11,32.58
103426,10,43.99
103426,9,23.77
103426,8,23.38
103426,7,21.5
103426,6,0.0
103426,5,14.61
103426,4,19.23
103426,3,25.95
103426,2,6.63
103426,1,14.66
103701,12,46.63
103701,11,61.22
103701,10,34.75
103701,9,48.76
103701,8,42.67
103701,7,45.48
103701,6,34.58
103701,5,40.53
103701,4,50.88
103701,3,48.35
103701,2,32.03
103701,1,54.54
105312,12,0.0
105312,11,14.7
105312,10,2.98
105312,9,8.61
105312,8,3.28
105312,7,0.0
105312,6,16.32
105312,5,10.37
105312,4,5.33
105312,3,17.13
105312,2,8.17
105312,1,0.0
107353,12,57.17
107353,11,56.15
107353,10,69.64
107353,9,54.8
107353,8,68.22
107353,7,47.13
107353,6,68.57
107353,5,55.05
107353,4,61.86
107353,3,54.82
107353,2,43.98
107353,1,61.46
109586,12,19.0
109586,11,14.06
109586,10,40.41
109586,9,27.93
109586,8,33.08
109586,7,33.8
109586,6,12.73
109586,5,32.17
109586,4,23.38
109586,3,11.0
109586,2,28.99
109586,1,24.63
101515,12,67.36
101515,11,48.46
101515,10,57.88
101515,9,40.79
101515,8,79.94
101515,7,51.72
101515,6,40.04
101515,5,45.53
101515,4,32.96
101515,3,50.17
101515,2,34.65
101515,1,43.74
104786,12,44.45
104786,11,27.86
104786,10,28.78
104786,9,26.91
104786,8,23.68
104786,7,26.7
104786,6,36.69
104786,5,27.63
104786,4,20.04
104786,3,35.6
104786,2,18.67
104786,1,10.59
106494,12,8.87
106494,11,33.31
106494,10,11.28
106494,9,7.53
106494,8,22.78
106494,7,4.71
106494,6,10.37
106494,5,25.02
106494,4,11.8
106494,3,18.4
106494,2,0.86
106494,1,0.0
112347,12,78.31
112347,11,43.39
112347,10,66.41
112347,9,59.23
112347,8,55.74
112347,7,51.24
112347,6,57.04
112347,5,53.47
112347,4,48.42
112347,3,43.88
112347,2,55.54
112347,1,40.63
107639,12,46.17
107639,11,61.85
107639,10,47.97
107639,9,54.17
107639,8,62.35
107639,7,53.74
107639,6,47.64
107639,5,42.26
107639,4,36.86
107639,3,56.45
107639,2,62.64
107639,1,47.81
104886,12,38.61
104886,11,59.48
104886,10,54.43
104886,9,81.63
104886,8,60.47
104886,7,57.58
104886,6,53.85
104886,5,70.92
104886,4,74.31
104886,3,35.22
104886,2,67.85
104886,1,64.72
109220,12,40.5
109220,11,28.52
109220,10,21.41
109220,9,7.84
109220,8,21.83
109220,7,12.32
109220,6,36.76
109220,5,19.16
109220,4,17.1
109220,3,42.81
109220,2,24.92
109220,1,15.84
102984,12,15.25
102984,11,21.89
102984,10,10.45
102984,9,22.56
102984,8,20.8
102984,7,28.84
102984,6,24.53
102984,5,21.98
102984,4,28.15
102984,3,19.87
102984,2,19.86
102984,1,29.46
108714,12,20.81
108714,11,11.06
108714,10,14.46
108714,9,25.91
108714,8,4.1
108714,7,0.0
108714,6,2.29
108714,5,13.83
108714,4,14.23
108714,3,19.89
108714,2,3.56
108714,1,18.28
105460,12,37.36
105460,11,45.07
105460,10,72.24
105460,9,30.96
105460,8,53.05
105460,7,49.21
105460,6,35.32
105460,5,45.92
105460,4,27.99
105460,3,27.33
105460,2,22.26
105460,1,30.22
100003,12,56.48
100003,11,52.69
100003,10,47.45
100003,9,48.54
100003,8,65.41
100003,7,45.55
100003,6,43.18
100003,5,45.81
100003,4,51.54
100003,3,37.82
100003,2,60.83
100003,1,35.76
113356,12,55.78
113356,11,51.37
113356,10,27.63
113356,9,47.86
113356,8,34.48
113356,7,48.01
113356,6,47.47
113356,5,35.05
113356,4,26.84
113356,3,35.48
113356,2,33.0
113356,1,43.41
107206,12,25.57
107206,11,30.86
107206,10,41.51
107206,9,30.82
107206,8,33.78
107206,7,33.29
107206,6,18.13
107206,5,22.01
107206,4,24.14
107206,3,36.52
107206,2,27.06
107206,1,44.85
100151,12,48.06
100151,11,46.52
100151,10,40.6
100151,9,31.98
100151,8,45.99
100151,7,38.68
100151,6,54.62
100151,5,34.91
100151,4,28.74
100151,3,32.31
100151,2,28.63
100151,1,20.3
104894,12,52.75
104894,11,22.27
104894,10,46.67
104894,9,48.76
104894,8,50.3
104894,7,32.1
104894,6,50.0
104894,5,36.32
104894,4,42.26
104894,3,50.89
104894,2,50.74
104894,1,44.07
102322,12,56.62
102322,11,37.71
102322,10,28.39
102322,9,50.72
102322,8,40.06
102322,7,44.93
102322,6,24.11
102322,5,24.8
102322,4,15.95
102322,3,40.92
102322,2,49.13
102322,1,24.96
110383,12,21.08
110383,11,29.63
110383,10,17.08
110383,9,9.4
110383,8,2.52
110383,7,18.91
110383,6,2.81
110383,5,22.06
110383,4,9.79
110383,3,3.27
110383,2,16.88
110383,1,9.27
109978,12,20.0
109978,11,11.55
109978,10,4.76
109978,9,2.15
109978,8,5.72
109978,7,9.96
109978,6,24.79
109978,5,11.6
109978,4,8.8
109978,3,3.07
109978,2,0.0
109978,1,22.36
109120,12,42.09
109120,11,39.97
109120,10,70.73
109120,9,40.25
109120,8,36.92
109120,7,48.45
109120,6,40.47
109120,5,27.46
109120,4,45.2
109120,3,33.97
109120,2,37.84
109120,1,49.86
101655,12,61.08
101655,11,56.4
101655,10,49.88
101655,9,47.48
101655,8,50.32
101655,7,71.58
101655,6,28.11
101655,5,50.78
101655,4,71.0
101655,3,49.74
101655,2,66.21
101655,1,59.05
104006,12,39.31
104006,11,44.25
104006,10,37.27
104006,9,47.97
104006,8,58.22
104006,7,59.44
104006,6,38.08
104006,5,32.34
104006,4,38.83
104006,3,45.24
104006,2,39.45
104006,1,46.81
110857,12,0.0
110857,11,37.33
110857,10,12.97
110857,9,16.69
110857,8,0.0
110857,7,6.59
110857,6,0.0
110857,5,3.41
110857,4,0.0
110857,3,0.0
110857,2,18.02
110857,1,17.06
109388,12,15.85
109388,11,45.99
109388,10,38.25
109388,9,33.0
109388,8,32.35
109388,7,54.4
109388,6,17.46
109388,5,33.74
109388,4,6.79
109388,3,40.82
109388,2,16.4
109388,1,56.33
112675,12,31.33
112675,11,37.93
112675,10,25.7
112675,9,34.59
112675,8,19.07
112675,7,18.7
112675,6,10.94
112675,5,13.98
112675,4,29.27
112675,3,16.0
112675,2,32.48
112675,1,34.22
100568,12,39.88
100568,11,36.67
100568,10,39.49
100568,9,29.81
100568,8,30.36
100568,7,44.37
100568,6,24.54
100568,5,13.61
100568,4,46.0
100568,3,29.46
100568,2,39.38
100568,1,28.54
107552,12,38.04
107552,11,0.0
107552,10,0.0
107552,9,8.17
107552,8,23.9
107552,7,0.82
107552,6,0.0
107552,5,0.0
107552,4,23.22
107552,3,16.05
107552,2,1.61
107552,1,15.04
109199,12,48.4
109199,11,22.68
109199,10,13.99
109199,9,24.35
109199,8,36.14
109199,7,42.44
109199,6,34.1
109199,5,41.29
109199,4,37.93
109199,3,29.18
109199,2,15.48
109199,1,31.83
106714,12,0.0
106714,11,20.48
106714,10,0.0
106714,9,27.77
106714,8,13.94
106714,7,3.42
106714,6,14.12
106714,5,24.37
106714,4,19.72
106714,3,8.14
106714,2,25.29
106714,1,17.54
109232,12,60.08
109232,11,78.57
109232,10,51.41
109232,9,49.9
109232,8,46.92
109232,7,62.51
109232,6,53.53
109232,5,37.16
109232,4,62.74
109232,3,57.13
109232,2,68.26
109232,1,51.34
103597,12,60.42
103597,11,57.08
103597,10,53.41
103597,9,59.45
103597,8,69.48
103597,7,32.46
103597,6,54.24
103597,5,52.82
103597,4,60.89
103597,3,63.68
103597,2,33.96
103597,1,34.95
113074,12,31.29
113074,11,34.72
113074,10,30.56
113074,9,39.83
113074,8,50.46
113074,7,20.88
113074,6,34.67
113074,5,43.32
113074,4,30.63
113074,3,18.8
113074,2,50.0
113074,1,36.01
113637,12,22.14
113637,11,38.9
113637,10,39.18
113637,9,39.98
113637,8,38.46
113637,7,50.75
113637,6,23.6
113637,5,38.54
113637,4,10.14
113637,3,25.23
113637,2,45.11
113637,1,32.07
102484,12,39.69
102484,11,51.02
102484,10,25.15
102484,9,51.49
102484,8,40.34
102484,7,19.29
102484,6,38.4
102484,5,41.15
102484,4,35.23
102484,3,47.37
102484,2,46.57
102484,1,40.75
106399,12,16.46
106399,11,22.18
106399,10,29.59
106399,9,20.68
106399,8,24.18
106399,7,31.27
106399,6,30.99
106399,5,17.15
106399,4,10.1
106399,3,13.72
106399,2,30.79
106399,1,26.69
100523,12,17.67
100523,11,7.77
100523,10,0.0
100523,9,0.0
100523,8,6.38
100523,7,2.23
100523,6,3.28
100523,5,35.51
100523,4,2.49
100523,3,0.0
100523,2,2.52
100523,1,17.8
102971,12,51.72
102971,11,50.87
102971,10,68.33
102971,9,48.2
102971,8,48.15
102971,7,51.7
102971,6,60.2
102971,5,40.79
102971,4,42.19
102971,3,56.95
102971,2,41.17
102971,1,83.61
107642,12,27.08
107642,11,17.27
107642,10,11.01
107642,9,28.33
107642,8,25.75
107642,7,20.93
107642,6,15.56
107642,5,25.45
107642,4,17.59
107642,3,29.56
107642,2,33.3
107642,1,29.83
106770,12,25.87
106770,11,9.75
106770,10,7.19
106770,9,19.69
106770,8,24.24
106770,7,0.86
106770,6,38.31
106770,5,2.61
106770,4,11.43
106770,3,9.17
106770,2,8.24
106770,1,15.28
106002,12,13.68
106002,11,23.42
106002,10,17.97
106002,9,19.11
106002,8,24.7
106002,7,12.63
106002,6,14.11
106002,5,30.44
106002,4,17.17
106002,3,15.28
106002,2,22.9
106002,1,18.0
105997,12,49.41
105997,11,31.89
105997,10,33.89
105997,9,39.06
105997,8,40.87
105997,7,36.46
105997,6,34.22
105997,5,35.72
105997,4,27.45
105997,3,34.31
105997,2,28.35
105997,1,35.69
103094,12,49.26
103094,11,47.09
103094,10,40.87
103094,9,44.92
103094,8,50.14
103094,7,45.26
103094,6,24.66
103094,5,15.93
103094,4,29.27
103094,3,54.27
103094,2,50.28
103094,1,39.44
109389,12,12.32
109389,11,7.86
109389,10,20.65
109389,9,20.37
109389,8,23.25
109389,7,19.66
109389,6,20.48
109389,5,13.94
109389,4,18.15
109389,3,21.98
109389,2,26.8
109389,1,18.1
107152,12,67.94
107152,11,66.54
107152,10,47.75
107152,9,66.22
107152,8,54.93
107152,7,50.55
107152,6,49.25
107152,5,43.11
107152,4,60.51
107152,3,59.27
107152,2,47.99
107152,1,48.66
106085,12,30.67
106085,11,23.19
106085,10,18.76
106085,9,9.5
106085,8,0.0
106085,7,22.89
106085,6,22.53
106085,5,28.45
106085,4,6.14
106085,3,0.0
106085,2,18.4
106085,1,31.67
114538,12,50.84
114538,11,47.3
114538,10,60.71
114538,9,48.1
114538,8,43.08
114538,7,70.82
114538,6,49.74
114538,5,51.58
114538,4,32.17
114538,3,55.29
114538,2,44.32
114538,1,63.6
112206,12,0.0
112206,11,17.74
112206,10,24.83
112206,9,26.22
112206,8,32.14
112206,7,19.55
112206,6,18.05
112206,5,22.27
112206,4,4.18
112206,3,15.98
112206,2,13.85
112206,1,20.55
101031,12,23.31
101031,11,9.4
101031,10,24.19
101031,9,19.58
101031,8,32.53
101031,7,54.31
101031,6,32.77
101031,5,20.22
101031,4,33.77
101031,3,11.28
101031,2,22.97
101031,1,29.22
109473,12,69.32
109473,11,48.5
109473,10,45.26
109473,9,58.66
109473,8,38.0
109473,7,58.26
109473,6,36.64
109473,5,57.01
109473,4,53.97
109473,3,58.31
109473,2,58.58
109473,1,59.41
105384,12,57.95
105384,11,36.01
105384,10,67.94
105384,9,54.56
105384,8,47.08
105384,7,31.94
105384,6,20.04
105384,5,49.34
105384,4,49.83
105384,3,49.22
105384,2,49.86
105384,1,53.15
100910,12,28.18
100910,11,40.22
100910,10,40.42
100910,9,32.93
100910,8,33.38
100910,7,54.29
100910,6,46.17
100910,5,42.74
100910,4,43.9
100910,3,38.64
100910,2,40.99
100910,1,33.64
106365,12,20.18
106365,11,34.39
106365,10,36.88
106365,9,25.08
106365,8,40.1
106365,7,11.4
106365,6,24.33
106365,5,11.63
106365,4,33.1
106365,3,22.55
106365,2,17.12
106365,1,32.75
105670,12,21.99
105670,11,17.55
105670,10,16.59
105670,9,0.0
105670,8,21.44
105670,7,10.86
105670,6,24.21
105670,5,10.49
105670,4,28.15
105670,3,2.71
105670,2,30.87
105670,1,16.5
114489,12,17.81
114489,11,24.94
114489,10,22.81
114489,9,5.5
114489,8,34.41
114489,7,25.01
114489,6,26.98
114489,5,32.26
114489,4,18.08
114489,3,19.74
114489,2,34.26
114489,1,35.56
108388,12,17.52
108388,11,44.16
108388,10,37.74
108388,9,33.94
108388,8,42.4
108388,7,25.01
108388,6,36.72
108388,5,43.09
108388,4,30.73
108388,3,30.67
108388,2,33.0
108388,1,39.89
107866,12,48.95
107866,11,35.12
107866,10,53.74
107866,9,55.53
107866,8,56.38
107866,7,48.42
107866,6,38.91
107866,5,37.68
107866,4,44.46
107866,3,30.25
107866,2,61.04
107866,1,48.14
106116,12,61.73
106116,11,78.88
106116,10,60.6
106116,9,67.93
106116,8,69.1
106116,7,56.3
106116,6,51.94
106116,5,52.82
106116,4,79.14
106116,3,56.75
106116,2,61.64
106116,1,38.85
100243,12,26.64
100243,11,15.49
100243,10,22.7
100243,9,21.84
100243,8,10.75
100243,7,23.67
100243,6,25.86
100243,5,12.71
100243,4,28.69
100243,3,26.56
100243,2,36.89
100243,1,9.94
101237,12,29.53
101237,11,39.68
101237,10,20.64
101237,9,52.33
101237,8,25.55
101237,7,41.49
101237,6,35.2
101237,5,21.3
101237,4,44.87
101237,3,29.55
101237,2,35.6
101237,1,20.36
113389,12,31.73
113389,11,40.44
113389,10,34.98
113389,9,37.01
113389,8,48.36
113389,7,38.19
113389,6,44.41
113389,5,40.79
113389,4,40.9
113389,3,39.53
113389,2,51.69
113389,1,49.97
107929,12,34.95
107929,11,9.44
107929,10,22.33
107929,9,30.35
107929,8,21.24
107929,7,25.32
107929,6,24.74
107929,5,15.16
107929,4,21.47
107929,3,11.61
107929,2,31.67
107929,1,14.87
104895,12,32.17
104895,11,40.82
104895,10,44.66
104895,9,58.28
104895,8,49.96
104895,7,54.8
104895,6,52.8
104895,5,57.1
104895,4,47.03
104895,3,55.34
104895,2,49.59
104895,1,56.07
109178,12,18.94
109178,11,22.26
109178,10,9.98
109178,9,24.07
109178,8,21.49
109178,7,17.19
109178,6,15.78
109178,5,22.53
109178,4,7.69
109178,3,12.85
109178,2,14.76
109178,1,2.52
106712,12,14.79
106712,11,12.94
106712,10,10.46
106712,9,18.21
106712,8,6.78
106712,7,22.34
106712,6,18.11
106712,5,13.01
106712,4,37.93
106712,3,18.59
106712,2,45.74
106712,1,10.39
106751,12,25.12
106751,11,3.38
106751,10,13.68
106751,9,30.29
106751,8,30.26
106751,7,21.12
106751,6,7.39
106751,5,6.38
106751,4,15.21
106751,3,1.52
106751,2,0.75
106751,1,11.96
100166,12,24.68
100166,11,5.38
100166,10,9.72
100166,9,12.11
100166,8,5.96
100166,7,8.15
100166,6,8.15
100166,5,10.79
100166,4,18.89
100166,3,0.0
100166,2,17.46
100166,1,20.75
106896,12,31.44
106896,11,40.02
106896,10,37.46
106896,9,52.16
106896,8,50.39
106896,7,35.5
106896,6,37.55
106896,5,42.46
106896,4,40.85
106896,3,33.86
106896,2,42.6
106896,1,43.29
110716,12,20.42
110716,11,41.0
110716,10,47.43
110716,9,16.85
110716,8,26.5
110716,7,14.54
110716,6,36.72
110716,5,31.75
110716,4,44.54
110716,3,32.5
110716,2,29.86
110716,1,43.7
102724,12,22.55
102724,11,16.82
102724,10,37.57
102724,9,16.6
102724,8,27.76
102724,7,3.93
102724,6,19.98
102724,5,20.06
102724,4,8.73
102724,3,20.99
102724,2,22.0
102724,1,20.94
101092,12,68.71
101092,11,39.74
101092,10,63.4
101092,9,58.62
101092,8,50.23
101092,7,48.56
101092,6,82.07
101092,5,57.33
101092,4,64.5
101092,3,57.16
101092,2,58.14
101092,1,65.33
103910,12,5.45
103910,11,33.58
103910,10,15.06
103910,9,15.41
103910,8,37.86
103910,7,24.86
103910,6,9.13
103910,5,25.61
103910,4,30.75
103910,3,33.6
103910,2,11.69
103910,1,11.34
105435,12,1.27
105435,11,36.21
105435,10,18.39
105435,9,14.11
105435,8,19.3
105435,7,20.9
105435,6,17.72
105435,5,19.54
105435,4,22.59
105435,3,19.69
105435,2,34.88
105435,1,21.23
100371,12,65.78
100371,11,38.03
100371,10,46.99
100371,9,31.13
100371,8,27.31
100371,7,24.61
100371,6,33.3
100371,5,44.55
100371,4,44.4
100371,3,47.01
100371,2,42.34
100371,1,37.29
100941,12,1.65
100941,11,23.16
100941,10,34.01
100941,9,29.59
100941,8,6.35
100941,7,21.52
100941,6,36.1
100941,5,23.08
100941,4,19.58
100941,3,24.04
100941,2,17.81
100941,1,21.26
103962,12,27.04
103962,11,30.6
103962,10,43.64
103962,9,28.03
103962,8,58.45
103962,7,37.94
103962,6,37.92
103962,5,27.86
103962,4,50.66
103962,3,27.55
103962,2,36.83
103962,1,24.06
110200,12,55.21
110200,11,45.35
110200,10,56.97
110200,9,74.28
110200,8,64.07
110200,7,59.62
110200,6,66.93
110200,5,69.21
110200,4,64.57
110200,3,64.65
110200,2,75.0
110200,1,73.9
109583,12,48.44
109583,11,42.16
109583,10,55.72
109583,9,37.24
109583,8,48.26
109583,7,66.52
109583,6,62.89
109583,5,41.81
109583,4,61.63
109583,3,50.97
109583,2,55.73
109583,1,57.66
111049,12,6.08
111049,11,34.17
111049,10,16.5
111049,9,23.46
111049,8,14.32
111049,7,16.3
111049,6,12.62
111049,5,9.81
111049,4,17.85
111049,3,6.1
111049,2,19.21
111049,1,16.82
100695,12,18.17
100695,11,38.76
100695,10,39.8
100695,9,13.29
100695,8,32.72
100695,7,27.79
100695,6,30.99
100695,5,19.88
100695,4,11.19
100695,3,19.5
100695,2,13.8
100695,1,47.57
113150,12,50.61
113150,11,48.59
113150,10,58.53
113150,9,44.81
113150,8,32.62
113150,7,40.95
113150,6,43.49
113150,5,47.99
113150,4,46.53
113150,3,27.7
113150,2,41.53
113150,1,34.86
102102,12,28.87
102102,11,9.19
102102,10,25.49
102102,9,19.72
102102,8,30.4
102102,7,9.75
102102,6,15.84
102102,5,1.29
102102,4,15.46
102102,3,22.05
102102,2,22.58
102102,1,15.85
104506,12,39.27
104506,11,48.85
104506,10,49.23
104506,9,44.39
104506,8,26.45
104506,7,45.31
104506,6,31.53
104506,5,55.39
104506,4,52.0
104506,3,46.03
104506,2,35.09
104506,1,37.21
112452,12,11.39
112452,11,4.57
112452,10,23.43
112452,9,13.02
112452,8,32.67
112452,7,18.05
112452,6,38.74
112452,5,52.97
112452,4,18.31
112452,3,11.47
112452,2,15.49
112452,1,31.37
105979,12,7.09
105979,11,17.99
105979,10,17.15
105979,9,24.88
105979,8,21.38
105979,7,13.1
105979,6,4.19
105979,5,34.0
105979,4,14.04
105979,3,3.3
105979,2,38.41
105979,1,33.12
105079,12,60.61
105079,11,59.28
105079,10,62.06
105079,9,41.23
105079,8,65.93
105079,7,57.98
105079,6,49.98
105079,5,34.12
105079,4,50.13
105079,3,60.61
105079,2,65.16
105079,1,42.86
103439,12,50.9
103439,11,48.75
103439,10,49.3
103439,9,47.9
103439,8,43.79
103439,7,46.38
103439,6,45.03
103439,5,48.79
103439,4,38.98
103439,3,33.86
103439,2,31.23
103439,1,30.72
112756,12,58.89
112756,11,67.8
112756,10,68.32
112756,9,72.64
112756,8,70.41
112756,7,49.25
112756,6,50.27
112756,5,42.36
112756,4,38.66
112756,3,39.84
112756,2,61.02
112756,1,50.73
114521,12,18.33
114521,11,0.0
114521,10,2.11
114521,9,10.41
114521,8,12.02
114521,7,1.31
114521,6,2.87
114521,5,0.0
114521,4,10.39
114521,3,7.23
114521,2,1.07
114521,1,1.64
113144,12,27.8
113144,11,34.48
113144,10,22.37
113144,9,29.06
113144,8,20.44
113144,7,35.99
113144,6,21.38
113144,5,34.27
113144,4,17.01
113144,3,14.23
113144,2,29.56
113144,1,30.21
114348,12,73.28
114348,11,40.96
114348,10,53.56
114348,9,53.68
114348,8,48.81
114348,7,58.07
114348,6,54.69
114348,5,53.88
114348,4,51.42
114348,3,57.02
114348,2,48.03
114348,1,54.49
106229,12,41.62
106229,11,56.53
106229,10,19.05
106229,9,38.44
106229,8,21.44
106229,7,37.8
106229,6,42.34
106229,5,35.31
106229,4,17.24
106229,3,47.81
106229,2,16.69
106229,1,23.63
111272,12,12.77
111272,11,35.6
111272,10,37.95
111272,9,44.5
111272,8,45.8
111272,7,41.35
111272,6,35.96
111272,5,29.49
111272,4,41.28
111272,3,34.68
111272,2,46.05
111272,1,43.6
113096,12,46.22
113096,11,51.28
113096,10,28.28
113096,9,44.44
113096,8,36.94
113096,7,54.17
113096,6,38.21
113096,5,41.87
113096,4,19.31
113096,3,37.68
113096,2,66.55
113096,1,46.5
100397,12,43.08
100397,11,50.57
100397,10,57.44
100397,9,57.64
100397,8,79.15
100397,7,33.5
100397,6,50.29
100397,5,57.86
100397,4,58.25
100397,3,60.38
100397,2,41.73
100397,1,44.31
113057,12,6.39
113057,11,0.0
113057,10,23.3
113057,9,20.63
113057,8,13.0
113057,7,28.2
113057,6,22.71
113057,5,30.87
113057,4,12.39
113057,3,24.1
113057,2,11.07
113057,1,35.54
110758,12,13.98
110758,11,17.64
110758,10,12.56
110758,9,17.09
110758,8,15.68
110758,7,0.0
110758,6,16.27
110758,5,19.07
110758,4,3.03
110758,3,15.71
110758,2,21.66
110758,1,12.32
100273,12,2.77
100273,11,16.43
100273,10,31.63
100273,9,18.76
100273,8,35.99
100273,7,4.54
100273,6,8.24
100273,5,33.87
100273,4,26.83
100273,3,13.23
100273,2,11.96
100273,1,35.36
110406,12,26.81
110406,11,0.0
110406,10,2.96
110406,9,0.0
110406,8,28.64
110406,7,7.39
110406,6,0.0
110406,5,18.0
110406,4,17.66
110406,3,0.0
110406,2,26.52
110406,1,0.0
105057,12,56.24
105057,11,46.16
105057,10,28.44
105057,9,40.01
105057,8,26.19
105057,7,48.04
105057,6,43.19
105057,5,50.6
105057,4,36.61
105057,3,30.73
105057,2,48.05
105057,1,24.78
109649,12,70.67
109649,11,60.44
109649,10,63.28
109649,9,44.44
109649,8,50.56
109649,7,53.49
109649,6,63.56
109649,5,53.21
109649,4,52.53
109649,3,70.63
109649,2,59.84
109649,1,50.5
107785,12,55.91
107785,11,47.22
107785,10,53.64
107785,9,32.52
107785,8,42.65
107785,7,28.79
107785,6,32.77
107785,5,30.47
107785,4,59.82
107785,3,59.4
107785,2,35.94
107785,1,51.35
112996,12,55.15
112996,11,24.66
112996,10,27.75
112996,9,18.48
112996,8,44.99
112996,7,35.48
112996,6,21.67
112996,5,46.32
112996,4,21.34
112996,3,22.07
112996,2,34.91
112996,1,13.71
110676,12,2.28
110676,11,22.7
110676,10,34.24
110676,9,21.53
110676,8,20.07
